appid,title_new,rank_new,price_text_new,release_text_new
4355580,"Warhammer 40,000: Darktide - Skitarii Class Deluxe Edition",763,Unpriced (Coming Soon),"Jun 23, 2026"
3353390,Starforged Legacy,2941,Unpriced (Coming Soon),"Jun 1, 2026"
3833730,General Practice,2975,Unpriced (Coming Soon),To be announced
3299450,Calame,2986,Unpriced (Coming Soon),2026
4255580,Mouse X,2997,Unpriced (Coming Soon),Q2 2026
2551590,Section Six Requiem,2999,Free,Coming soon
