appid,title_old,rank_old
3583670,Where the forest ends,1895
4375420,The Ashen OZ,2045
3324800,Shout & Shoot,2996
1418380,Forester Simulator,2997
2317700,SPRYDITE,2998
2584510,Telegraphist 1920: Beats of War,2999
