appid,title,url,published_at,contents_preview,date_classification,evidence_type
3484950,Dev Update: Our first post!,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1813041031247838,2025-10-10T17:51:02+00:00,"Hi Friend, Chad, here, Founder & Creative Director at Ember Arcade. First things first: thank you from the bottom of my heart for wishlisting our very first game, AfterQuest. Like you, I love video games, especially ones like AfterQuest that are handmade with care and a reverence for the art and joy",outside_window,steam_news
