appid,title_new,rank_new,price_text_new,release_text_new
4687860,Guns and Dragons,1145,Free,Coming soon
4164790,Survival Log,1170,Unpriced (Coming Soon),"Aug 12, 2026"
1148130,Divinum,1175,Unpriced (Coming Soon),"Aug 28, 2026"
