appid,title_old,rank_old
3367430,Battleship Command,1277
4731620,Fortune Mill,1494
1473260,Black Gold: Oil Drilling Simulator,1526
4656700,Papa's Mocharia Deluxe,1583
3866080,Stick A Round,1775
2287370,Anima Song from the Abyss,2007
3219140,Hobby Horse,2264
2502870,Kanun 1919,2551
3997970,Camelot Unchained,2874
2317700,SPRYDITE,2997
1418380,Forester Simulator,2998
