appid,title_new,rank_new,price_text_new,release_text_new
2331340,Tales of Three Kingdoms: The Mortal World,2955,Unpriced (Coming Soon),To be announced
1722800,Colossus - Eternal Blight,2963,Unpriced (Coming Soon),To be announced
1890310,Rogue Blight,2975,Unpriced (Coming Soon),Q3 2026
4138590,Gospel of Steel,2982,Unpriced (Coming Soon),To be announced
4297840,Rock Bottom,2996,Unpriced (Coming Soon),"Jul 14, 2026"
4660170,Witch Shop Simulator,2997,Free,Q3 2026
