appid,title_new,rank_new,price_text_new,release_text_new
2275750,Ascendance,1498,Free,2027
3453910,Happy's Humble BURGATORY,2395,Unpriced (Coming Soon),"Jul 16, 2026"
2802740,Heave Ho 2,2840,Unpriced (Coming Soon),"Jul 16, 2026"
3608830,Flip-Flop Fury,2946,Free,Coming soon
2783360,Age of Empires Mobile: PC Edition,2982,Free,"Jun 23, 2026"
