appid,title_new,rank_new,price_text_new,release_text_new
2949750,Margin of the Strange,1148,Unpriced (Coming Soon),To be announced
3436160,Cao Cao's Ambition--A Harem of MILFs,1150,Unpriced (Coming Soon),December 2026
