appid,title_new,rank_new,price_text_new,release_text_new
4204610,Gentleman's Violence,1327,Unpriced (Coming Soon),To be announced
4380490,Cat Mail Co.,2595,Unpriced (Coming Soon),"Jul 6, 2026"
