appid,title_old,rank_old
2638890,Onimusha: Way of the Sword,18
2798330,Dungeon Settlers,151
3547270,Worming from Home,704
4355490,Sex-Pop Demon Hunters,737
4356430,NBA 2K27,949
3560110,Fracture Point,1142
