appid,title_new,rank_new,price_text_new,release_text_new
4286120,Photomaly,1146,Unpriced (Coming Soon),"Jul 21, 2026"
4468030,OFFBEAT,1188,Unpriced (Coming Soon),"Jul 22, 2026"
4282500,hololive Dreams,1189,Free,"Jul 22, 2026"
