appid,title_new,rank_new,price_text_new,release_text_new
4417410,Rush B: Esports Manager,1121,Unpriced (Coming Soon),2026
4009490,Arctic Drive,1122,Unpriced (Coming Soon),To be announced
3600170,Escape the Scam Compound,1124,Free,2027
3275050,Ex Sanguis,1125,Unpriced (Coming Soon),"Sep 10, 2026"
