appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
4824220,"""Meltdown Crew"" trailer",LMXalBNVzxk,https://www.youtube.com/watch?v=LMXalBNVzxk,Meltdown - HOTS Release,"For the release of Heart of the Swarm, the new Starcraft 2 expansion, Day[9] has asked the Meltdown crew to create a video in ...",2013-03-13T16:14:49+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" trailer",OjW0VR3SSNg,https://www.youtube.com/watch?v=OjW0VR3SSNg,Moana 2 Trailer Reaction | The Meltdown,The Meltdown crew reacts to the new teaser trailer from Moana 2 from Disney! #therock #moana #disney #waltdisney #animation ...,2024-05-29T21:42:30+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" trailer",oezFPKjiSLU,https://www.youtube.com/watch?v=oezFPKjiSLU,POOVAI PASANGA NANGA VIZHIPUNARVU RALLY1,,2018-01-30T09:51:03+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" trailer",mz-Daq5tNi4,https://www.youtube.com/watch?v=mz-Daq5tNi4,27 06 2018 Tamil CREW NEWS,,2018-06-27T03:37:12+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" trailer",UssEP6OHtAU,https://www.youtube.com/watch?v=UssEP6OHtAU,Beta HOuse,DJAnoop Absolute & DJ Mahaneet @ SPHYRE.,2013-10-20T02:59:19+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" gameplay",TnjViu-WSSo,https://www.youtube.com/watch?v=TnjViu-WSSo,Do you want a game like this??#indiegame #powerplant,,2026-06-11T09:46:12+00:00,inside_extended_window,youtube_video
4824220,"""Meltdown Crew"" gameplay",dcdRnjifLlk,https://www.youtube.com/watch?v=dcdRnjifLlk,Era One /Session 162/ Early Access (11.15.1) /Simple Deathmatch Play Test 6,Another test play for AI Deathmatch on dev update 11.15.1 Insane Diff Normal Speed Meltdown Crew Unli Research missile ...,2026-03-12T16:00:00+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" gameplay",tl5uPbxSkNM,https://www.youtube.com/watch?v=tl5uPbxSkNM,Era One /Side Sessions/ Early Access (11.17.2) /Mostly Just Fleets Play test 2 VS AI,"Knowing what when where and why, I try to test some new build orders and research priorities on ERA ONE vs AI MAP ...",2026-04-24T06:06:19+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" gameplay",TyEYg0CgpWo,https://www.youtube.com/watch?v=TyEYg0CgpWo,"Era One Session 33 - EA (9.6.6) - Insane, Insane, Meltdown","New patch (9.6.6) dropped around September 6 (for me), 2025. Few changes on Gameplay. Game Speed now has an Insane ...",2025-09-15T16:01:01+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" gameplay",hVlsE40peKA,https://www.youtube.com/watch?v=hVlsE40peKA,Era One /Session 161/ Early Access (11.15.1) /Simple Deathmatch Play Test 5,Another test play for AI Deathmatch on dev update 11.15.1 Insane Diff Normal Speed Meltdown Crew Rendering errors at the end ...,2026-03-11T16:00:00+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" demo",4UfeMxnzofA,https://www.youtube.com/watch?v=4UfeMxnzofA,"&quot;Sequimin&#39; Jam&quot;, Cosmic Meltdown","Footage of Cosmic Meltdown playing ""Sequimin' Jam"" at their rehearsal. Copyright Cosmic Meltdown. Sequimin' Jam written by ...",2012-06-11T10:20:12+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" demo",lujusXxfvo8,https://www.youtube.com/watch?v=lujusXxfvo8,"Cosmic Meltdown, The Elusive LIVE","Footage of Cosmic Meltdown playing ""The Elusive"" live at the Nuart Theatre in Moscow, ID 3/23/2013. Produced by Todd Stewart.",2013-03-31T00:25:42+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" demo",NT4cPMsnXdA,https://www.youtube.com/watch?v=NT4cPMsnXdA,Summer Meltdown 2009 Saturday latenight tent jams!,"Take a ""trip"" with Chris, Blackie, and Toledo to see what happens when you walk down to the Tent at 4:00am on Sunday morning ...",2009-08-21T07:24:18+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" demo",gZvBFRKUASc,https://www.youtube.com/watch?v=gZvBFRKUASc,The Folklorist: Episode 03,NewTV is proud to present the third episode of The Folklorist. Host John Horrigan explores the story behind the love that launched ...,2014-02-12T18:04:44+00:00,outside_window,youtube_video
4824220,"""Meltdown Crew"" demo",gXxL4hiqU20,https://www.youtube.com/watch?v=gXxL4hiqU20,OneCup OneCar Servicces Pvt LTD,Daily Water Less Car wash in Apartments - Bangalore.,2018-09-22T00:51:55+00:00,outside_window,youtube_video
