appid,title_new,rank_new,price_text_new,release_text_new
3738830,FIRE STATE,655,Free,Coming soon
4982940,Ringwyrm,1015,Free,2027
4459590,Slotbound,1186,Unpriced (Coming Soon),November 2026
3745920,Safeguard Saga,1200,Unpriced (Coming Soon),To be announced
