appid,title,url,published_at,contents_preview,date_classification,evidence_type
3983860,Steam Next Fest & Publisher Announcement,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1835236783571299,2026-06-15T17:00:16+00:00,"I have some news to share. Nightwater is part of Steam Next Fest June 2026, running now through June 22. If you haven't tried the demo yet, this is the perfect time to jump in and see what the game is about. All feedback is welcome and genuinely helps shape development.On top of that. Nightwater is ",inside_spike_window,steam_news
3983860,Steam Next Fest Announcement & Incremental Dev Friends!,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1834602721199147,2026-06-08T14:58:54+00:00,"Hi everyone, I’m excited to announce that Nightwater will be part of Steam Next Fest: June 2026! Next Fest runs from June 15 to June 22. The demo will receive a small update before Next Fest, including typo corrections and localization/translation fixes. Since thousands of games will be available du",inside_extended_window,steam_news
3983860,The Nightwater Demo is Out Now!,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1832065502815277,2026-05-08T14:05:01+00:00,"The Nightwater demo is now live on Steam.In the demo, you can explore the full first biome, play the first minigame in full, and also get a preview of the second biome and second minigame.The demo takes around 1 hour to reach the end, or around 4 hours if you want to explore everything currently ava",inside_extended_window,steam_news
3983860,"Demo Release Date - May 8, 2026",https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1831432155567437,2026-04-30T09:33:04+00:00,"The Nightwater demo will be released on May 8, 2026!The demo includes the first area, “The Woods,” with all milestone items and unlocks, as well as the first minigame, “Dark Thicket,” with the full progression and unlocks! You'll also get a sneak peek at the Mountains biome and the Mountains minigam",inside_extended_window,steam_news
3983860,End of Playtest,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1826362059930835,2026-03-09T17:00:23+00:00,The first Nightwater playtest ends today!I would like to thank all players who tested Nightwater and shared their feedback on the current version. The next version of Nightwater will include the following:- Bug fixes and QOL improvements- Better controller support- All boxes will have inputs and out,outside_window,steam_news
3983860,Nightwater Official Playtest,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1826362059917442,2026-03-04T07:41:13+00:00,"Nightwater's first public Steam Playtest is here! The focus of this test is to validate the core loop and the overall pacing. To check how satisfying it feels to gather resources, craft items, unlock new tools and buildings, and take the first real steps into automation as the world opens up. In thi",outside_window,steam_news
3983860,"Nightwater looks like a curious blend of secrets, exploration, crafting and automation",https://steamstore-a.akamaihd.net/news/externalpost/GamingOnLinux/1821288646586019,2026-01-12T14:40:36+00:00,"One to stick into your list to keep an eye on is Nightwater, an open world exploration game that mixes in crafting and automation in a strange world. Read the full article here: https://www.gamingonlinux.com/2026/01/nightwater-looks-like-a-curious-blend-of-secrets-exploration-crafting-and-automation",outside_window,steam_news
