appid,title,url,published_at,contents_preview,date_classification,evidence_type
4117830,Demo released!,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1833968530901037,2026-06-02T16:39:36+00:00,"The demo for Your Painting, Sir has been released!In this demo, you will be able to play the first chapter of the game, and we give you a teaser for the second chapter.We're very excited for you to try out our game. Besides completing the demo, we also hope you have a lot of fun messing around in cr",inside_spike_window,steam_news
