appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
4093320,"""Beastfolk Barber"" trailer",ugTRoTM5mfw,https://www.youtube.com/watch?v=ugTRoTM5mfw,Beastfolk Barber Demo Trailer | Wholesome Games Celebration,"Beastfolk Barber is set in a modern city where beastfolk live side by side with humans, navigating the tension between who they're ...",2026-08-06T17:00:33+00:00,inside_spike_window,youtube_video
4093320,"""Beastfolk Barber"" trailer",_mg3Lz7FMMQ,https://www.youtube.com/watch?v=_mg3Lz7FMMQ,Beastfolk Barber - Official Announcement Trailer | Wholesome Direct 2026,"Beastfolk Barber is set in a modern city where beastfolk live side by side with humans, navigating the tension between who they're ...",2026-06-06T17:10:30+00:00,outside_window,youtube_video
4093320,"""Beastfolk Barber"" trailer",cTDV_Wfp7AU,https://www.youtube.com/watch?v=cTDV_Wfp7AU,Beastfolk Barber｜Steam Demo Trailer,Beastfolk Barber is officially open! ✂️ Every fluffy customer who sits in your chair has a story they want to share. Become a ...,2026-08-07T03:44:14+00:00,inside_spike_window,youtube_video
4093320,"""Beastfolk Barber"" trailer",B4xXSISTMQI,https://www.youtube.com/watch?v=B4xXSISTMQI,Beastfolk Barber - Official Reveal Trailer | PC 2026,"In Beastfolk Barber (code name: Project Salon), you're a barber in a city full of beastfolk. Chat with your customers, style their look, ...",2026-06-27T09:21:30+00:00,inside_extended_window,youtube_video
4093320,"""Beastfolk Barber"" trailer",DQCyLLur6zA,https://www.youtube.com/watch?v=DQCyLLur6zA,Beastfolk Barber - Official Demo Trailer,Try Demo: https://store.steampowered.com/app/4093320/Beastfolk_Barber/ Beastfolk Barber is a narrative game where every ...,2026-08-07T15:30:34+00:00,inside_spike_window,youtube_video
4093320,"""Beastfolk Barber"" gameplay",ugTRoTM5mfw,https://www.youtube.com/watch?v=ugTRoTM5mfw,Beastfolk Barber Demo Trailer | Wholesome Games Celebration,"Beastfolk Barber is set in a modern city where beastfolk live side by side with humans, navigating the tension between who they're ...",2026-08-06T17:00:33+00:00,inside_spike_window,youtube_video
4093320,"""Beastfolk Barber"" gameplay",MoE96yjmsZ8,https://www.youtube.com/watch?v=MoE96yjmsZ8,coffee talk x barbershop? ✂️ | beastfolk barber cozy demo gameplay 🐺,"today we're checking out the demo for beastfolk barber, a game that has a similar feel to coffee talk, only for barbers rather than ...",2026-08-07T17:00:37+00:00,inside_spike_window,youtube_video
4093320,"""Beastfolk Barber"" gameplay",xcofXbUHyP8,https://www.youtube.com/watch?v=xcofXbUHyP8,Beastfolk Barber Announcement Trailer | Wholesome Direct 2026,https://store.steampowered.com/app/4093320 Beastfolk Barber is set in a modern city where beastfolk live side by side with ...,2026-06-06T16:30:19+00:00,outside_window,youtube_video
4093320,"""Beastfolk Barber"" gameplay",68juN1fDPFk,https://www.youtube.com/watch?v=68juN1fDPFk,Dane Plays: Beastfolk Barber DEMO,furry barber game nice #gaming #beastfolkbarber #furry.,2026-08-08T20:14:18+00:00,inside_spike_window,youtube_video
4093320,"""Beastfolk Barber"" gameplay",-T135D0L7hs,https://www.youtube.com/watch?v=-T135D0L7hs,coffee talk x barbershop = beastfolk barber! 🐺✂️ #wholesomegames #indiegame,"game is Beastfolk Barber, and the demo is currently available on Steam! you should definitely try it out especially if you're a fan of ...",2026-08-07T17:02:36+00:00,inside_spike_window,youtube_video
4093320,"""Beastfolk Barber"" demo",ugTRoTM5mfw,https://www.youtube.com/watch?v=ugTRoTM5mfw,Beastfolk Barber Demo Trailer | Wholesome Games Celebration,"Beastfolk Barber is set in a modern city where beastfolk live side by side with humans, navigating the tension between who they're ...",2026-08-06T17:00:33+00:00,inside_spike_window,youtube_video
4093320,"""Beastfolk Barber"" demo",MoE96yjmsZ8,https://www.youtube.com/watch?v=MoE96yjmsZ8,coffee talk x barbershop? ✂️ | beastfolk barber cozy demo gameplay 🐺,"today we're checking out the demo for beastfolk barber, a game that has a similar feel to coffee talk, only for barbers rather than ...",2026-08-07T17:00:37+00:00,inside_spike_window,youtube_video
4093320,"""Beastfolk Barber"" demo",cTDV_Wfp7AU,https://www.youtube.com/watch?v=cTDV_Wfp7AU,Beastfolk Barber｜Steam Demo Trailer,Beastfolk Barber is officially open! ✂️ Every fluffy customer who sits in your chair has a story they want to share. Become a ...,2026-08-07T03:44:14+00:00,inside_spike_window,youtube_video
4093320,"""Beastfolk Barber"" demo",2jCBfshZhvQ,https://www.youtube.com/watch?v=2jCBfshZhvQ,"Beastfolk Barber Demo — I Came to Cut Hair, Not Hear Your Life Story 😹 | 8⭐",I expected this to be a game about running a barbershop. Turns out it's mostly about talking. Your beastfolk customers sit down ...,2026-08-08T08:39:56+00:00,inside_spike_window,youtube_video
4093320,"""Beastfolk Barber"" demo",68juN1fDPFk,https://www.youtube.com/watch?v=68juN1fDPFk,Dane Plays: Beastfolk Barber DEMO,furry barber game nice #gaming #beastfolkbarber #furry.,2026-08-08T20:14:18+00:00,inside_spike_window,youtube_video
