appid,title_new,rank_new,price_text_new,release_text_new
2840000,Lumina Veil,2537,Free,"Jun 22, 2026"
4834070,Don't Sleep With The Fishes,2541,Unpriced (Coming Soon),"Jun 26, 2026"
4198610,A Fighter’s Nova: Mindara,2542,Unpriced (Coming Soon),To be announced
