appid,title_new,rank_new,price_text_new,release_text_new
4859110,Horn Of Africa,1792,Free,Coming soon
4713940,Monster Fantasy,1839,Unpriced (Coming Soon),To be announced
4542210,War Room: Tactical Sandbox,2040,Unpriced (Coming Soon),"Jun 29, 2026"
