appid,title_old,rank_old
4317790,Last Pirates: Die Together,340
1575990,Twisted Tower,371
3940340,Entropy,553
1925650,Stars Reach,563
2962780,BeastLink,673
4964110,Darkest Dungeon®: The Fire's Edge,757
