appid,title_old,rank_old
2904040,Cheap Car Repair,230
3583210,Crashout Crew,326
3198890,Scale the Depths,343
3172440,One Move Away,636
2702260,Map Map - A Game About Maps,723
2377930,Destiny of Immortal,979
2809660,The Remake of the End of the Greatest RPG of All Time,1277
3284290,Moonsigil Atlas,1603
3061390,Inkwellers,1722
1536120,Blueberry,2178
3887090,Airport Baggage Simulator,2302
3264960,Cardburners,2442
3854110,Mnemonimov,2789
