appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
5072600,Family Time,Family Time,841,733,108,108,up,upward_spike,Free,Free,False,Q1 2027,Q1 2027,False
4110220,Room 404: Erotic Massage,Room 404: Erotic Massage,927,889,38,38,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 16, 2026","Sep 16, 2026",False
4968640,Japanese Ramen Simulator,Japanese Ramen Simulator,1165,1131,34,34,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,September 2026,September 2026,False
5056630,Last Ditch Effort,Last Ditch Effort,1003,973,30,30,up,upward_spike,Free,Free,False,2027,2027,False
3891400,Mixed Spirits: Bartender,Mixed Spirits: Bartender,1069,1041,28,28,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 15, 2026","Sep 15, 2026",False
2788210,DEEP STATE,DEEP STATE,915,888,27,27,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4981570,Wand & Order: Tidy up the magic shop!,Wand & Order: Tidy up the magic shop!,994,968,26,26,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 18, 2026","Sep 18, 2026",False
2155070,Fate/EXTRA Record,Fate/EXTRA Record,1129,1103,26,26,up,upward_spike,Free,Free,False,"Jan 28, 2027","Jan 28, 2027",False
4214960,Romancing SaGa 3: Destinies United,Romancing SaGa 3: Destinies United,1114,1089,25,25,up,upward_spike,$59.99,$59.99,False,"Feb 16, 2027","Feb 16, 2027",False
3116460,ROOM– 24/7 Total Surveillance,ROOM– 24/7 Total Surveillance,1092,1068,24,24,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 17, 2026","Sep 17, 2026",False
5159870,Needle In A Haystack Simulator,Needle In A Haystack Simulator,1172,1148,24,24,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
3832490,Antivirus Survivors 2003 Professional,Antivirus Survivors 2003 Professional,1145,1124,21,21,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 28, 2026","Sep 28, 2026",False
4435340,Anymaker,Anymaker,697,677,20,20,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 18, 2026","Sep 18, 2026",False
4163270,Half Grip,Half Grip,762,742,20,20,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3464000,Eropsychosis: The Project Elysiara,Eropsychosis: The Project Elysiara,946,926,20,20,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 29, 2026","Sep 29, 2026",False
3882410,Qliphah in Providence's Shadow,Qliphah in Providence's Shadow,1131,1111,20,20,up,upward_spike,$24.99,$24.99,False,"Sep 23, 2026","Sep 23, 2026",False
