appid,title_new,rank_new,price_text_new,release_text_new
912000,Mike goes on hike,1153,Unpriced (Coming Soon),Q3 2026
4299480,Vampire Mistress,1154,Unpriced (Coming Soon),"Oct 2, 2026"
4839390,Muse Dash 2,1156,Free,Coming soon
3054550,Sil and the Fading World,1173,Free,Coming soon
