appid,title_old,rank_old
3947460,Creator Chronicles,523
4300090,Neat!,726
3180340,RIG Riot,728
4538140,Rehaunted,856
1815150,NIGHT OF THE CONSUMERS,1029
3439410,HellHeart Breaker,1127
