snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page,source_url,discount_text,review_summary,image_url,platforms,tags_raw
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1799,2717620,Of Love and Eternity,Coming soon,Free,https://store.steampowered.com/app/2717620/Of_Love_and_Eternity/,72,24,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,"win,mac,linux",
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1800,3851600,Pulsebreaker,Coming soon,Free,https://store.steampowered.com/app/3851600/Pulsebreaker/,72,25,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=72,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1801,2584740,Malvinas: La Ultima Carta,To be announced,Free,https://store.steampowered.com/app/2584740/Malvinas_La_Ultima_Carta/,73,1,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1802,3380990,Starborn Phoenix Ship,,Free,https://store.steampowered.com/app/3380990/Starborn_Phoenix_Ship/,73,2,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,"win,mac",
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1803,4327300,Silicon Gate,Coming soon,Free,https://store.steampowered.com/app/4327300/Silicon_Gate/,73,3,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1804,1692120,Airtight City 2.0 : Awakening,Coming soon,Free,https://store.steampowered.com/app/1692120/Airtight_City_20__Awakening/,73,4,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1805,2437940,Crossroads Inn 2 - Tavern Manager,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2437940/Crossroads_Inn_2__Tavern_Manager/,73,5,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1806,3168520,BloomTale,Coming soon,Free,https://store.steampowered.com/app/3168520/BloomTale/,73,6,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,"win,mac",
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1807,3211220,Lands of Achra,Coming soon,Free,https://store.steampowered.com/app/3211220/Lands_of_Achra/,73,7,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1808,1170670,MILITARY,Coming soon,Free,https://store.steampowered.com/app/1170670/MILITARY/,73,8,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1809,4333200,Lost & Found: A This Bed We Made Story,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4333200/Lost__Found_A_This_Bed_We_Made_Story/,73,9,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1810,2984800,Double Whammy,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2984800/Double_Whammy/,73,10,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1811,3485580,Bodybuilder Simulator CO-OP,Coming soon,Free,https://store.steampowered.com/app/3485580/Bodybuilder_Simulator_COOP/,73,11,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1812,3072120,Backrooms Lost Runners,"Jun 17, 2026",Unpriced (Coming Soon),https://store.steampowered.com/app/3072120/Backrooms_Lost_Runners/,73,12,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1813,1343010,Antimatter,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1343010/Antimatter/,73,13,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1814,2175890,Medieval Builders: Strongholds & Castles,Coming soon,Free,https://store.steampowered.com/app/2175890/Medieval_Builders_Strongholds__Castles/,73,14,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,win,
0781cda0-66d3-4311-9f88-aee60478b403,2026-05-26T17:04:15.728299+00:00,1815,3950940,She Hungers,Coming soon,Free,https://store.steampowered.com/app/3950940/She_Hungers/,73,15,https://store.steampowered.com/search/?filter=popularwishlist&ignore_preferences=1&page=73,,,,"win,mac,linux",
