appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
4336170,"""Age of Empires IV: Raiders of the North"" trailer",YAeN6QHfoIU,https://www.youtube.com/watch?v=YAeN6QHfoIU,Age of Empires IV: Raiders of the North - Announcement Trailer | Xbox Games Showcase 2026,"The Vikings and Scots are ready to raid their enemies, so take command of your forces and wage war! Take advantage of new ...",2026-06-07T18:18:54+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" trailer",NmM3GFr6O5g,https://www.youtube.com/watch?v=NmM3GFr6O5g,Age of Empires IV: Raiders of the North Announce Trailer | XBOX Games Showcase 2026,Dominion of the North Sea awaits! A new force rises in this latest expansion to Age of Empires IV: Anniversary Edition. Command ...,2026-06-07T17:39:58+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" trailer",5XO9dLmOeoc,https://www.youtube.com/watch?v=5XO9dLmOeoc,Age of Empires IV: Raiders of the North | Announce Trailer XBOX Games Showcase 2026,"Age of Empires IV: Raiders of the North | Announce Trailer XBOX Games Showcase 2026 If you enjoyed the video, please leave a ...",2026-06-07T18:26:34+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" trailer",ghY4LAPCDfc,https://www.youtube.com/watch?v=ghY4LAPCDfc,KreekCraft Reacts to Age of Empires IV: Raiders of the North Announce Trailer,KreekCraft Reacts to Age of Empires IV: Raiders of the North Announce Trailer Subscribe to @Kreek.,2026-06-07T19:44:40+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" trailer",eStNu06Xj-0,https://www.youtube.com/watch?v=eStNu06Xj-0,That was SO BAD.... - Xbox Games Showcase 2026 REACTION,Follow me on social media: Instagram: http://instagram.com/dreamcastguy Patreon: patreon.com/DreamcastGuy Twitch: ...,2026-06-07T18:46:34+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" gameplay",YAeN6QHfoIU,https://www.youtube.com/watch?v=YAeN6QHfoIU,Age of Empires IV: Raiders of the North - Announcement Trailer | Xbox Games Showcase 2026,"The Vikings and Scots are ready to raid their enemies, so take command of your forces and wage war! Take advantage of new ...",2026-06-07T18:18:54+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" gameplay",NmM3GFr6O5g,https://www.youtube.com/watch?v=NmM3GFr6O5g,Age of Empires IV: Raiders of the North Announce Trailer | XBOX Games Showcase 2026,Dominion of the North Sea awaits! A new force rises in this latest expansion to Age of Empires IV: Anniversary Edition. Command ...,2026-06-07T17:39:58+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" gameplay",ghY4LAPCDfc,https://www.youtube.com/watch?v=ghY4LAPCDfc,KreekCraft Reacts to Age of Empires IV: Raiders of the North Announce Trailer,KreekCraft Reacts to Age of Empires IV: Raiders of the North Announce Trailer Subscribe to @Kreek.,2026-06-07T19:44:40+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" gameplay",5XO9dLmOeoc,https://www.youtube.com/watch?v=5XO9dLmOeoc,Age of Empires IV: Raiders of the North | Announce Trailer XBOX Games Showcase 2026,"Age of Empires IV: Raiders of the North | Announce Trailer XBOX Games Showcase 2026 If you enjoyed the video, please leave a ...",2026-06-07T18:26:34+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" gameplay",eStNu06Xj-0,https://www.youtube.com/watch?v=eStNu06Xj-0,That was SO BAD.... - Xbox Games Showcase 2026 REACTION,Follow me on social media: Instagram: http://instagram.com/dreamcastguy Patreon: patreon.com/DreamcastGuy Twitch: ...,2026-06-07T18:46:34+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" demo",GBevVzSMtsA,https://www.youtube.com/watch?v=GBevVzSMtsA,Age of Empires IV: Raiders of the North Announce Trailer,"Command two new powerful civilizations: the Vikings and the Scots! Raid, defend, and evolve your strategy with new systems, ...",2026-06-07T17:46:51+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" demo",-RVUIllsBfg,https://www.youtube.com/watch?v=-RVUIllsBfg,28 Biggest New Games revealed at XBOX Game Showcase 2026,"28 Biggest New Games revealed at XBOX Game Showcase 2026 00:00 Senua (Announce Trailer) – 2027 – PC, PS5, Xbox X/S ...",2026-06-07T23:00:02+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" demo",BOfMdmuCaYs,https://www.youtube.com/watch?v=BOfMdmuCaYs,Lirik reacts to XBOX Games Showcase 2026,"Recorded - June 7, 2026 00:00 Gears of War: E-Day | Gameplay Demo Reveal 08:16 Fable Trailer 11:24 Halo: Campaign ...",2026-06-07T22:05:43+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" demo",W6X5fwURDV4,https://www.youtube.com/watch?v=W6X5fwURDV4,Xbox Games Showcase Gears of war nueva consola y lo mejor del evento,El Xbox Games Showcase 2026 ya terminó y fue una locura de anuncios: Gears of War: E-Day abrió el show con gameplay y ...,2026-06-08T02:30:58+00:00,inside_spike_window,youtube_video
4336170,"""Age of Empires IV: Raiders of the North"" demo",j67SE1QvlA4,https://www.youtube.com/watch?v=j67SE1QvlA4,"Gears of War: E-Day Official Gameplay Demo | XBOX Games Showcase 2026 | HALO, FABLE, METRO 2039 (4K)",Witness the explosive return of Gears of War: E-Day in this official gameplay demo revealed during the XBOX Games Showcase ...,2026-06-07T20:17:17+00:00,inside_spike_window,youtube_video
