appid,title_old,rank_old
1454370,STARSEEKER: Astroneer Expeditions,135
3337380,Tabletop Tavern,343
4310080,Oxygen Not Included: The Aquatic Planet Pack,1412
2275750,Ascendance,1500
4039900,ZOMBUTCHER: Monster Business Simulator,2020
1601130,Rot In A Porcelain Dream,2993
1580740,SHIBUYA SUSHI MASTER,2996
2194090,Subspace Hunter Legacy,2997
3441510,Egypt,2998
2844340,Clever Girls,2999
