appid,title_old,rank_old
2483700,HARMA,2639
2791980,Delivery Driver Service: Prologue,2988
2315900,Wholesome Monster Girl Academia,2992
3038700,Nightshift Galaxy,2993
1747630,For The Hive,2994
3699850,The Devil's Due,2995
3371070,You Sure You Wanna Drink This?,2997
3438910,Project RR,2998
