appid,title_new,rank_new,price_text_new,release_text_new
2067210,Serious Sam: Shatterverse,618,Unpriced (Coming Soon),"Aug 31, 2026"
4020810,NTL: No Time Left,1096,Free,Coming soon
2358630,Western Rye,1097,Unpriced (Coming Soon),"Aug 25, 2026"
