appid,title_new,rank_new,price_text_new,release_text_new
1167820,Airport Contraband,795,Unpriced (Coming Soon),Q3 2026
3772990,Solbrand,2241,Unpriced (Coming Soon),To be announced
3153700,My Cannibal Family,2950,Unpriced (Coming Soon),To be announced
3282420,Zoominoes,2990,Unpriced (Coming Soon),"Jul 30, 2026"
3240610,Memoria Wake,2995,Free,Coming soon
1580740,SHIBUYA SUSHI MASTER,2996,Unpriced (Coming Soon),To be announced
2194090,Subspace Hunter Legacy,2997,Free,To be announced
3441510,Egypt,2998,Free,2027
2844340,Clever Girls,2999,Unpriced (Coming Soon),To be announced
