appid,title_new,rank_new,price_text_new,release_text_new
4767090,Emergency Buddies,1112,Unpriced (Coming Soon),To be announced
4132330,Pizza House Simulator🍕,1141,Unpriced (Coming Soon),"Aug 19, 2026"
4954970,No Body No Problem!,1146,Free,Coming soon
4563860,KAIJECT,1147,Free,Coming soon
