appid,title_new,rank_new,price_text_new,release_text_new
687440,In The Valley of Gods,600,Free,December 2029
3284200,Muri: Wildwoods,1197,Free,Coming soon
3745920,Safeguard Saga,1199,Unpriced (Coming Soon),To be announced
2282790,RIFTSTORM,1200,Unpriced (Coming Soon),"Aug 11, 2026"
