appid,title_new,rank_new,price_text_new,release_text_new
4824220,Meltdown Crew,2858,Free,Coming soon
3488690,Vision Quench,2934,Free,Coming soon
3936610,Monopoly: Star Wars™ Heroes vs. Villains,2944,$29.99,"Jun 30, 2026"
3574020,Ramen Simulator,2977,Unpriced (Coming Soon),"Jun 22, 2026"
4252830,Type or Die,2982,Unpriced (Coming Soon),"Jun 25, 2026"
4377480,Burn-9,2996,Unpriced (Coming Soon),2026
3956540,Radio Decay,2997,Free,Coming soon
