appid,title_old,rank_old
3712080,Funnel Runners,228
2646720,Dead Weight,345
1696770,The Mermaid Mask,526
3738830,Bodycam Onrecord,633
3869850,Welcome to the Game III,1088
1473960,Wreck Runners,1117
