appid,title_new,rank_new,price_text_new,release_text_new
2939790,Lunarium,1229,Unpriced (Coming Soon),"Jul 28, 2026"
3749720,The Division Resurgence,1235,Free,Coming soon
4414620,Book Nook,1245,Unpriced (Coming Soon),2026
3621690,My Eerie Lair,1248,Unpriced (Coming Soon),Q4 2026
3275050,Ex Sanguis,1249,Unpriced (Coming Soon),Q3 2026
2546810,Broken Sword - Parzival’s Stone,1250,Unpriced (Coming Soon),To be announced
