appid,title_new,rank_new,price_text_new,release_text_new
4308600,Age of Empires III: Definitive Edition - The Baltic Powers,1109,$16.99,"Sep 10, 2026"
4163270,Half Grip,1117,Unpriced (Coming Soon),2026
