appid,title_old,rank_old
1116050,Starminer,162
2090390,Schrödinger's Call,494
4264260,Utawarerumono: Past and Present Rediscovered,1288
1115990,Echo Generation 2,1430
2825330,Dark Nest: Snake Contract,1952
3866890,Mona: The Endless Journey,2953
