appid,title_new,rank_new,price_text_new,release_text_new
4910490,Ignite the Depths,1071,Unpriced (Coming Soon),2026
4315550,The Carcass,1106,Unpriced (Coming Soon),"Aug 11, 2026"
3135380,Verse Project,1149,Unpriced (Coming Soon),2026
