appid,title_new,rank_new,price_text_new,release_text_new
4252290,Meowgic,701,Unpriced (Coming Soon),"Jul 20, 2026"
3845070,Dupery: A Game of Solo Deduction,2484,Unpriced (Coming Soon),To be announced
3740090,Bruisers 2D Boxing,2504,Unpriced (Coming Soon),Q3 2026
4468030,OFFBEAT,2511,Free,Coming soon
2640150,Venus: The Last Ascent,2522,Unpriced (Coming Soon),To be announced
