appid,title,url,published_at,contents_preview,date_classification,evidence_type
4954910,"100,000 WISHLISTS!!!!",https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1844751498219446,2026-09-23T19:54:28+00:00,"WHAT UP SCAMMERS!!We just hit 100,000 WISHLISTS on Steam!!Seriously, thank you guys so much for all the support. Seeing this many people excited to play Scam With Your Friends is insane.We’ve been working our asses off on the game, and we can’t wait for you guys to see what’s next.100K SCAMMERS. Tha",inside_spike_window,steam_news
4954910,"10,000 Wishlists!",https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1843481262690751,2026-09-10T01:15:45+00:00,"We just passed 10,000 wishlists! Thanks to everyone who’s supported Scam With Your Friends so far. We’ve got a lot more coming soon.If you’re a creator, feel free to make content on the game! You can use anything from our press kit here:https://drive.google.com/drive/folders/1T-lfJFGo4vfhlwNFhjWr9GZ",inside_extended_window,steam_news
