appid,title_new,rank_new,price_text_new,release_text_new
2841710,Vermin,1072,Unpriced (Coming Soon),To be announced
4992070,Sort Them Ducks,1109,Unpriced (Coming Soon),"Aug 13, 2026"
3106270,HELLCARD II,1148,Unpriced (Coming Soon),Q4 2026
2027760,Bridgebourn,1149,Unpriced (Coming Soon),To be announced
