appid,title_new,rank_new,price_text_new,release_text_new
4466940,Lost & Found,1170,Free,Coming soon
2949750,Margin of the Strange,1173,Unpriced (Coming Soon),To be announced
3436160,Cao Cao's Ambition--A Harem of MILFs,1174,Unpriced (Coming Soon),Q4 2026
4295810,A Whisper of Fall: Jinyiwei,1175,Unpriced (Coming Soon),To be announced
