appid,title_new,rank_new,price_text_new,release_text_new
2593290,Dragon's Dogma 2: Dark Arisen Expansion,1550,$29.99,"Oct 8, 2026"
3846900,Sword Sage: Awakening,1689,Free,Coming soon
