appid,title_new,rank_new,price_text_new,release_text_new
2962780,BeastLink,1136,Unpriced (Coming Soon),"Aug 18, 2026"
3563080,Swords & Slippers,1137,Unpriced (Coming Soon),To be announced
4657920,War Fantasy,1142,Unpriced (Coming Soon),To be announced
3473430,All Our Broken Parts,1146,Unpriced (Coming Soon),To be announced
