appid,title_new,rank_new,price_text_new,release_text_new
2620450,Highreach,1170,Unpriced (Coming Soon),Q4 2026
2949750,Margin of the Strange,1172,Unpriced (Coming Soon),To be announced
3054550,Sil and the Fading World,1173,Free,Coming soon
2731030,Dungeon Automata,1174,Unpriced (Coming Soon),2026
