appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4935510,Cellar Keeper,Cellar Keeper,1126,1090,36,36,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 6, 2026","Aug 6, 2026",False
3749720,The Division Resurgence,The Division Resurgence,506,478,28,28,up,upward_spike,Free,Free,False,"Aug 5, 2026","Aug 5, 2026",False
4067370,Prospice: Anomalous Logistics,Prospice: Anomalous Logistics,863,838,25,25,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4547970,Pih 2,Pih 2,1032,1008,24,24,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 4, 2026","Aug 4, 2026",False
