appid,title_old,rank_old
3745920,Safeguard Saga,1081
3898830,Banana of Doom,1756
3348690,Lionhearts,2248
4364910,Ruins of Dawn,2281
4144510,Freefall '95,2615
2584510,Telegraphist 1920: Beats of War,2999
2241660,SESSIONS,3000
