appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
4687860,"""Guns and Dragons"" trailer",Z1h4u2TjNc0,https://www.youtube.com/watch?v=Z1h4u2TjNc0,Guns &amp; Dragons - Reveal Trailer,"Battle, build, and blast your way through enemy hordes in Guns & Dragons, a co-op FPS roguelite from ABUTTON! Play ...",2026-07-28T14:21:48+00:00,inside_extended_window,youtube_video
4687860,"""Guns and Dragons"" trailer",m-krnNS7J14,https://www.youtube.com/watch?v=m-krnNS7J14,Guns And Dragons | Annoncement Trailer | Gamflix,Wishlist on Steam: store.steampowered.com/app/4687860/Guns_and_Dragons/ ...,2026-07-31T10:34:00+00:00,inside_spike_window,youtube_video
4687860,"""Guns and Dragons"" trailer",hQu0bfGDQuI,https://www.youtube.com/watch?v=hQu0bfGDQuI,🤯 GUNS vs DRAGONS Game Looks INSANE🔥New Game Trailer #GunsAndDragons #gaming #gametrailers #ign,Guns vs Dragons?! This Game Looks INSANE! What happens when powerful guns meet giant dragons? Guns & Dragons ...,2026-08-01T15:14:13+00:00,inside_spike_window,youtube_video
4687860,"""Guns and Dragons"" trailer",ZOIvxwJGfCI,https://www.youtube.com/watch?v=ZOIvxwJGfCI,Dracarys 🔥,GOT / HOTD Diverse Dragons is the combination of the classic Diverse Dragons mod and KaienHash's incredible Game of ...,2023-08-25T12:29:39+00:00,outside_window,youtube_video
4687860,"""Guns and Dragons"" trailer",olg5FzahiWE,https://www.youtube.com/watch?v=olg5FzahiWE,Rathalos MCPE 🔥 #rathalos #dragon #dragons #dragones #minecraft #addon #mcpe #minecraftpe #mod,,2022-01-21T04:30:34+00:00,outside_window,youtube_video
4687860,"""Guns and Dragons"" gameplay",mSdweiqk_Ko,https://www.youtube.com/watch?v=mSdweiqk_Ko,🔥 ПЕРВЫЙ ВЗГЛЯД НА Guns and Dragons! | НОВЫЙ ШУТЕР-РОГАЛИК,"Guns & Dragons — безумный кооп-рогалик, где до 3 игроков берут всё более мощное оружие и сражаются с ордами врагов, ...",2026-08-01T15:00:32+00:00,inside_spike_window,youtube_video
4687860,"""Guns and Dragons"" gameplay",ENepr3wP1XM,https://www.youtube.com/watch?v=ENepr3wP1XM,Guns &amp; Dragons PC Playtest Gameplay,Steam https://store.steampowered.com/app/4687860/Guns_and_Dragons/ Guns and Dragons ABUTTON Inc. Guns & Dragons is ...,2026-08-01T00:38:18+00:00,inside_spike_window,youtube_video
4687860,"""Guns and Dragons"" gameplay",PIU3Gwrx6SE,https://www.youtube.com/watch?v=PIU3Gwrx6SE,NEW Co-op FPS Roguelite You Need To Try! -  Guns and Dragons - Playtest Gameplay First Hour,"This new roguelite FPS came out of nowhere, and it is absolutely awesome. In today's video, we are looking at Guns & Dragons, ...",2026-08-01T13:30:20+00:00,inside_spike_window,youtube_video
4687860,"""Guns and Dragons"" gameplay",_lFnBKR4z0U,https://www.youtube.com/watch?v=_lFnBKR4z0U,GUNS AND DRAGONS | PLAYTEST CERRADA | Primeras Impresiones | Gameplay Español,"Guns & Dragons es un nuevo shooter de acción y supervivencia que combina combates con armas de fuego, exploración, ...",2026-07-31T17:00:14+00:00,inside_spike_window,youtube_video
4687860,"""Guns and Dragons"" gameplay",WivN3DcocyM,https://www.youtube.com/watch?v=WivN3DcocyM,Guns and Dragons | Gameplay | Play Test Exclusive |,"Guns and Dragons | Gameplay | Play Test Exclusive | Battle, build and blast your way though enemy hordes! Co-Op FPS ...",2026-08-01T16:31:46+00:00,inside_spike_window,youtube_video
4687860,"""Guns and Dragons"" demo",3Fn5xA3AV6M,https://www.youtube.com/watch?v=3Fn5xA3AV6M,Finally The FPS Roguelite Genre is Getting Another Gem! (Guns and Dragons),I have been waiting so long for a game like this to happen. I am so happy it's being made. It feels just like Gunfire Reborn if it were ...,2026-07-31T13:00:34+00:00,inside_spike_window,youtube_video
4687860,"""Guns and Dragons"" demo",pHj-e5JR4Qs,https://www.youtube.com/watch?v=pHj-e5JR4Qs,OHHH Upcoming Game Alert!! (Guns And Dragons),Hey yo We Got Merch Fully Stocked.,2026-07-31T16:42:32+00:00,inside_spike_window,youtube_video
4687860,"""Guns and Dragons"" demo",wB9k6PpbF40,https://www.youtube.com/watch?v=wB9k6PpbF40,Guns and Draguns Playtest Gameplay Part 2 - 3 Player Co-op,Steam https://store.steampowered.com/app/4687860/Guns_and_Dragons/ Guns and Dragons ABUTTON Inc. Guns & Dragons is ...,2026-08-02T02:29:19+00:00,inside_extended_window,youtube_video
4687860,"""Guns and Dragons"" demo",fRJ_5Z8YkSE,https://www.youtube.com/watch?v=fRJ_5Z8YkSE,🎰 Demo Slot Spotlight: Guns and Dragons by Popiplay 🌟🎰,Played in demo (free play) mode. No real money is wagered. Uploaded to showcase the game's features and mechanics.,2023-12-01T14:48:06+00:00,outside_window,youtube_video
4687860,"""Guns and Dragons"" demo",ENepr3wP1XM,https://www.youtube.com/watch?v=ENepr3wP1XM,Guns &amp; Dragons PC Playtest Gameplay,Steam https://store.steampowered.com/app/4687860/Guns_and_Dragons/ Guns and Dragons ABUTTON Inc. Guns & Dragons is ...,2026-08-01T00:38:18+00:00,inside_spike_window,youtube_video
