appid,title_new,rank_new,price_text_new,release_text_new
4876650,Never Sort By Color,1153,Unpriced (Coming Soon),"Nov 10, 2026"
4096830,S.O.N.A.R. - Submarine Operators Not Actually Ready,1169,Unpriced (Coming Soon),To be announced
3094870,Amarillo's Desktop Pets,1174,Unpriced (Coming Soon),To be announced
1531180,Lost Isle,1175,Unpriced (Coming Soon),2026
