appid,title_new,rank_new,price_text_new,release_text_new
3255140,CORPOREAL,2805,Unpriced (Coming Soon),To be announced
4668890,Mall Together,2980,Unpriced (Coming Soon),July 2026
4484770,Hoa 2,2986,Free,Coming soon
1890310,Rogue Blight,2995,Unpriced (Coming Soon),September 2026
4157430,Diggin,2996,Unpriced (Coming Soon),"Jul 16, 2026"
