appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
4354570,"""FINAL FANTASY VII REVELATION"" trailer",PH3ox5krci8,https://www.youtube.com/watch?v=PH3ox5krci8,FINAL FANTASY VII REVELATION - Reveal Trailer,"As the world teeters on the brink of annihilation, the final battle against Sephiroth begins. A meteor mars the sky, monstrous ...",2026-06-05T23:06:05+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" trailer",uVMg1Ub-6-Y,https://www.youtube.com/watch?v=uVMg1Ub-6-Y,FINAL FANTASY VII REVELATION - Gameplay Introduction,"As the world teeters on the brink of annihilation, the final battle against Sephiroth begins. A meteor mars the sky, monstrous ...",2026-06-05T23:18:06+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" trailer",dp2XTmA_KfE,https://www.youtube.com/watch?v=dp2XTmA_KfE,Final Fantasy VII Revelation Reveal Trailer | Summer Game Fest 2026,Final Fantasy VII Revelation Reveal Trailer from Summer Game Fest 2026 showcases the official first look at the next chapter in ...,2026-06-05T22:51:25+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" trailer",GUMjHeXaGak,https://www.youtube.com/watch?v=GUMjHeXaGak,Final Fantasy 7 Revelation - Extended Gameplay Reveal Trailer (Summer Games Fest 2026),Final Fantasy 7 Revelation - Extended Gameplay Reveal Trailer (Summer Games Fest 2026) Enjoy and thanks for watching!,2026-06-05T23:39:09+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" trailer",_7AQk8XXHCY,https://www.youtube.com/watch?v=_7AQk8XXHCY,FINAL FANTASY VII REVELATION Announcement Trailer Reaction - Summer Games Fest,IT'S FINALLY TIME!!!!! The FF7 Remake Part 3 announcement and title reveal!!! Hope you enjoy my reaction! I can't wait for this ...,2026-06-06T00:25:12+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" gameplay",uVMg1Ub-6-Y,https://www.youtube.com/watch?v=uVMg1Ub-6-Y,FINAL FANTASY VII REVELATION - Gameplay Introduction,"As the world teeters on the brink of annihilation, the final battle against Sephiroth begins. A meteor mars the sky, monstrous ...",2026-06-05T23:18:06+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" gameplay",PH3ox5krci8,https://www.youtube.com/watch?v=PH3ox5krci8,FINAL FANTASY VII REVELATION - Reveal Trailer,"As the world teeters on the brink of annihilation, the final battle against Sephiroth begins. A meteor mars the sky, monstrous ...",2026-06-05T23:06:05+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" gameplay",mL6P5FTASnI,https://www.youtube.com/watch?v=mL6P5FTASnI,FINAL FANTASY VII REVELATION First Gameplay Reveal | New OPEN WORLD ACTION RPG coming in 2027,Check out the new gameplay and trailer reveal from the upcoming Final Fantasy VII Revelation running in Unreal Engine 4.,2026-06-06T00:33:32+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" gameplay",GUMjHeXaGak,https://www.youtube.com/watch?v=GUMjHeXaGak,Final Fantasy 7 Revelation - Extended Gameplay Reveal Trailer (Summer Games Fest 2026),Final Fantasy 7 Revelation - Extended Gameplay Reveal Trailer (Summer Games Fest 2026) Enjoy and thanks for watching!,2026-06-05T23:39:09+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" gameplay",XICmhJk3mgI,https://www.youtube.com/watch?v=XICmhJk3mgI,Final Fantasy VII Revelation Gameplay Trailer | Summer Game Fest 2026,Final Fantasy VII Revelation Gameplay Trailer from Summer Game Fest 2026 showcases the first look at gameplay from the next ...,2026-06-05T22:56:30+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" demo",uVMg1Ub-6-Y,https://www.youtube.com/watch?v=uVMg1Ub-6-Y,FINAL FANTASY VII REVELATION - Gameplay Introduction,"As the world teeters on the brink of annihilation, the final battle against Sephiroth begins. A meteor mars the sky, monstrous ...",2026-06-05T23:18:06+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" demo",PH3ox5krci8,https://www.youtube.com/watch?v=PH3ox5krci8,FINAL FANTASY VII REVELATION - Reveal Trailer,"As the world teeters on the brink of annihilation, the final battle against Sephiroth begins. A meteor mars the sky, monstrous ...",2026-06-05T23:06:05+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" demo",IcFRXkxi7JE,https://www.youtube.com/watch?v=IcFRXkxi7JE,Final Fantasy VII Revelation Release Window Reveal Trailer | Summer Game Fest 2026,Final Fantasy VII Revelation Release Window Reveal Trailer from Summer Game Fest 2026 reveals when players can expect the ...,2026-06-05T23:01:06+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" demo",mL6P5FTASnI,https://www.youtube.com/watch?v=mL6P5FTASnI,FINAL FANTASY VII REVELATION First Gameplay Reveal | New OPEN WORLD ACTION RPG coming in 2027,Check out the new gameplay and trailer reveal from the upcoming Final Fantasy VII Revelation running in Unreal Engine 4.,2026-06-06T00:33:32+00:00,inside_extended_window,youtube_video
4354570,"""FINAL FANTASY VII REVELATION"" demo",uPjUB-AaySA,https://www.youtube.com/watch?v=uPjUB-AaySA,Sephiroth&#39;s NEW Voice Actor in FFVII Revelation #ff7,Sephiroth's NEW English Voice Actor in Final Fantasy VII Revelation - Travis Willingham.,2026-06-06T09:18:00+00:00,inside_extended_window,youtube_video
