appid,title_new,rank_new,price_text_new,release_text_new
4705510,Happy Wheels,719,Unpriced (Coming Soon),"Sep 21, 2026"
4208770,Launch Window,1168,Unpriced (Coming Soon),To be announced
2334930,DEEPEST FEAR™,1171,Unpriced (Coming Soon),To be announced
1905580,Kloa - Child of the Forest,1172,Unpriced (Coming Soon),2026
3600170,Escape the Scam Compound,1173,Free,2027
4507930,Succubus Nightmare,1174,Unpriced (Coming Soon),"Sep 11, 2026"
4466940,Lost & Found,1175,Free,Coming soon
