appid,title,url,published_at,contents_preview,date_classification,evidence_type
4110770,Apple Crumble is announced!,https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/1834602721192551,2026-06-05T23:50:57+00:00,"Hello,You are cordially invited to your grandma’s 84th birthday party. The only problem? Someone is here to murder her...But WHO?---That’s the premise of our next game Apple Crumble, announced today! After having a ton of fun making two Duck Detective cases, we wanted to create a thriller set in a f",inside_spike_window,steam_news
