appid,title_new,rank_new,price_text_new,release_text_new
4775410,Jeffrey Eggstein,2259,Unpriced (Coming Soon),"Jun 26, 2026"
3451970,BACKROOMS ANOMALY,2317,Unpriced (Coming Soon),"Jun 28, 2026"
4290390,CARTAGRA,2336,Unpriced (Coming Soon),"Jun 25, 2026"
