appid,title_new,rank_new,price_text_new,release_text_new
4738100,10 Million Pixels,1089,Free,Coming soon
4466940,Lost & Found,1123,Free,Coming soon
3510740,Normal Golf Game,1146,Unpriced (Coming Soon),"Sep 21, 2026"
2591230,MEAT-GRINDER,1148,Unpriced (Coming Soon),2026
