appid,title_new,rank_new,price_text_new,release_text_new
3574020,Ramen Simulator,2404,Unpriced (Coming Soon),"Jun 22, 2026"
3429280,ATOM RPG 2,2453,Unpriced (Coming Soon),To be announced
3906460,The Last Flight,2460,Free,Coming soon
1876420,Northward,2464,Unpriced (Coming Soon),To be announced
3339080,Wyrmspan,2469,Free,Coming soon
3222280,Infinitory,2473,Unpriced (Coming Soon),2026
