appid,title_old,rank_old
3581910,Victory Banner,1600
2799820,FSA DRIVING,2469
1460010,Cryospace - survival horror in space,2470
2551970,Outcast Tales,2471
4098230,Flats Full of Cats,2472
2592230,Spectra,2474
