appid,title_new,rank_new,price_text_new,release_text_new
3227240,MineGeon: Renegades,1178,Unpriced (Coming Soon),"Jul 28, 2026"
782260,Rogue Eclipse,1198,Unpriced (Coming Soon),"Aug 7, 2026"
