appid,title_new,rank_new,price_text_new,release_text_new
3278930,Worms: Galactic Tactics,1116,Unpriced (Coming Soon),To be announced
3867170,Sengoku Rance,1123,Unpriced (Coming Soon),Q3 2026
2852140,Dumb Ways to Party,1125,Unpriced (Coming Soon),2026
