appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
1897860,"""Sunken Realms"" trailer",ff9tsAniSzA,https://www.youtube.com/watch?v=ff9tsAniSzA,Sunken Realms - Official Release Date Trailer,"Get a look at the Release Date Trailer for Sunken Realms, a third-person action RPG developed by Magic Puncher Games.",2026-08-24T13:00:05+00:00,inside_extended_window,youtube_video
1897860,"""Sunken Realms"" trailer",07YPYhcXbU0,https://www.youtube.com/watch?v=07YPYhcXbU0,Sunken Realms | Pre-Release Trailer,Sunken Realms is my indie passion project I've been grinding away at for 8 years. It is finally nearing completion! Demo coming ...,2026-05-05T03:56:45+00:00,outside_window,youtube_video
1897860,"""Sunken Realms"" trailer",zxsW-bgWAsU,https://www.youtube.com/watch?v=zxsW-bgWAsU,Sunken Realms - Official Release Trailer,"Years ago, Alric's father descended into the ruins of the Lost City and never returned... Sunken Realms is a dungeon crawling ...",2026-09-18T06:04:23+00:00,inside_extended_window,youtube_video
1897860,"""Sunken Realms"" trailer",jPaHUxive30,https://www.youtube.com/watch?v=jPaHUxive30,Nauctis: Sunken Realm Official Announcement | Magic: The Gathering 2027,"Magic's first underwater plane invites you to dive in. Explore beneath the waves where vast cities thrive, sunken treasure awaits, ...",2026-07-17T17:17:33+00:00,outside_window,youtube_video
1897860,"""Sunken Realms"" trailer",vS6ylC6OOtU,https://www.youtube.com/watch?v=vS6ylC6OOtU,Sunken Realms - Trailer - Descend Into a Lost City and Uncover the Truth,Sunken Realms is a game where you descend into an abandoned underground city in search of answers about your missing ...,2026-09-17T20:27:11+00:00,inside_spike_window,youtube_video
1897860,"""Sunken Realms"" gameplay",HjDjoewAPUc,https://www.youtube.com/watch?v=HjDjoewAPUc,Sunken Realms Demo | Indie Dungeon Crawler Action RPG,"Game Demos Playlist: https://www.youtube.com/show/VLPLXpprCaKaWKQ?sbp=QAE%3D Subscribe for Let's Plays, ...",2026-07-25T16:00:24+00:00,outside_window,youtube_video
1897860,"""Sunken Realms"" gameplay",ayC3Vss4vd4,https://www.youtube.com/watch?v=ayC3Vss4vd4,Sunken Realms | Demo gameplay and first impressions,"steam, #indiegame, #demo https://store.steampowered.com/app/1897860/Sunken_Realms/",2026-06-01T19:05:05+00:00,outside_window,youtube_video
1897860,"""Sunken Realms"" gameplay",v9aOIFJ_It4,https://www.youtube.com/watch?v=v9aOIFJ_It4,Sunken Realms DEMO - First 13 Minutes of Gameplay Will SHOCK You! Full Game Out TODAY!,Sunken Realms Demo Gameplay - 13 Minutes in the Cursed City of Aedaria! Alric's father went missing in these ruins years ...,2026-09-18T08:43:50+00:00,inside_extended_window,youtube_video
1897860,"""Sunken Realms"" gameplay",8Qko3Fom7QE,https://www.youtube.com/watch?v=8Qko3Fom7QE,Sunken Realms Gameplay Demo (No Commentary),Upcoming Demos Gameplay Playlist: https://www.youtube.com/playlist?list=PL1kh8Dth7SlYBA4XAkwy_UNQ36NAX5SQN ...,2026-08-24T16:00:30+00:00,inside_extended_window,youtube_video
1897860,"""Sunken Realms"" gameplay",6DYtdYIAQC0,https://www.youtube.com/watch?v=6DYtdYIAQC0,Sunken Realms Demo PC Gameplay 2026,,2026-08-25T20:12:17+00:00,inside_extended_window,youtube_video
1897860,"""Sunken Realms"" demo",ayC3Vss4vd4,https://www.youtube.com/watch?v=ayC3Vss4vd4,Sunken Realms | Demo gameplay and first impressions,"steam, #indiegame, #demo https://store.steampowered.com/app/1897860/Sunken_Realms/",2026-06-01T19:05:05+00:00,outside_window,youtube_video
1897860,"""Sunken Realms"" demo",HjDjoewAPUc,https://www.youtube.com/watch?v=HjDjoewAPUc,Sunken Realms Demo | Indie Dungeon Crawler Action RPG,"Game Demos Playlist: https://www.youtube.com/show/VLPLXpprCaKaWKQ?sbp=QAE%3D Subscribe for Let's Plays, ...",2026-07-25T16:00:24+00:00,outside_window,youtube_video
1897860,"""Sunken Realms"" demo",07YPYhcXbU0,https://www.youtube.com/watch?v=07YPYhcXbU0,Sunken Realms | Pre-Release Trailer,Sunken Realms is my indie passion project I've been grinding away at for 8 years. It is finally nearing completion! Demo coming ...,2026-05-05T03:56:45+00:00,outside_window,youtube_video
1897860,"""Sunken Realms"" demo",v9aOIFJ_It4,https://www.youtube.com/watch?v=v9aOIFJ_It4,Sunken Realms DEMO - First 13 Minutes of Gameplay Will SHOCK You! Full Game Out TODAY!,Sunken Realms Demo Gameplay - 13 Minutes in the Cursed City of Aedaria! Alric's father went missing in these ruins years ...,2026-09-18T08:43:50+00:00,inside_extended_window,youtube_video
1897860,"""Sunken Realms"" demo",mCZKIauHzP0,https://www.youtube.com/watch?v=mCZKIauHzP0,FIRST LOOK at Sunken Realms! | Unreleased | Demo Gameplay |,,2026-06-08T18:13:59+00:00,outside_window,youtube_video
