appid,title_new,rank_new,price_text_new,release_text_new
4039200,Exterminauts,1028,Free,Coming soon
2581850,HUMANKIND™ 2,1037,Free,2027
1531180,Lost Isle,1124,Unpriced (Coming Soon),2026
3012300,Carbon,1125,Unpriced (Coming Soon),To be announced
