appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4604540,TARAE: The Unbound,TARAE: The Unbound,1034,905,129,129,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
2726580,PUBG: DED.NET,PUBG: DED.NET,1117,1026,91,91,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3621390,Tom Clancy’s Rainbow Six Tactics,Tom Clancy’s Rainbow Six Tactics,716,631,85,85,up,upward_spike,Free,Free,False,2027,2027,False
4734550,RollerCoaster Tycoon® Wonderworks,RollerCoaster Tycoon® Wonderworks,1088,1007,81,81,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3809850,Heroes of Might and Magic III Remake,Heroes of Might and Magic III Remake,418,352,66,66,up,upward_spike,Free,Free,False,2027,2027,False
3845010,Lofsöng,Lofsöng,995,932,63,63,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4920230,Afterworld,Afterworld,566,509,57,57,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4200110,Nekome: Nazi Hunter,Nekome: Nazi Hunter,1001,955,46,46,up,upward_spike,Free,Free,False,Q1 2027,Q1 2027,False
2843060,Into the Wind,Into the Wind,641,602,39,39,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3687090,Dice Hoarder,Dice Hoarder,765,727,38,38,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
4346690,Genigods: Nezha,Genigods: Nezha,815,779,36,36,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
5072700,Rerouted,Rerouted,751,715,36,36,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3636930,Professional Ship Simulator,Professional Ship Simulator,843,808,35,35,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 16, 2026","Sep 16, 2026",False
3714800,Warlock: Dungeons & Dragons,Warlock: Dungeons & Dragons,253,221,32,32,up,upward_spike,Free,Free,False,2027,2027,False
4452700,STAGE TOUR,STAGE TOUR,450,418,32,32,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
4814120,ANANTA,ANANTA,238,207,31,31,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
1573550,LEGO® Skylines,LEGO® Skylines,263,232,31,31,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
4540840,DIOXIDE,DIOXIDE,1002,971,31,31,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
3734220,Guns of Eschaton,Guns of Eschaton,414,390,24,24,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,2026,2026,False
3756700,Warhammer Age of Sigmar: Deathmaster,Warhammer Age of Sigmar: Deathmaster,607,585,22,22,up,upward_spike,Free,Free,False,2027,2027,False
4356430,NBA 2K27,NBA 2K27,1125,1104,21,21,up,upward_spike,$69.99,$69.99,False,"Sep 3, 2026","Sep 3, 2026",False
