snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,1,1422450,Deadlock,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1422450/Deadlock/,1,1
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,2,2719590,Light No Fire,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2719590/Light_No_Fire/,1,2
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,3,2769570,Fable,"Feb 23, 2027",$69.99,https://store.steampowered.com/app/2769570/Fable/,1,3
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,4,1774880,Blight: Survival,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1774880/Blight_Survival/,1,4
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,5,2109770,Kingmakers,Coming soon,Free,https://store.steampowered.com/app/2109770/Kingmakers/,1,5
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,6,"2054970,2593180,2593190,2593290",Dragon's Dogma 2: Dark Arisen,"Oct 8, 2026",$49.99,https://store.steampowered.com/sub/1686522/,1,6
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,7,4199910,"Total War: WARHAMMER 40,000",To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4199910/Total_War_WARHAMMER_40000/,1,7
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,8,2050420,ARK 2,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2050420/ARK_2/,1,8
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,9,1846700,Witchbrook,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/1846700/Witchbrook/,1,9
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,10,1757350,ILL,2027,Free,https://store.steampowered.com/app/1757350/ILL/,1,10
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,11,4824610,Resident Evil Veronica,2027,Free,https://store.steampowered.com/app/4824610/Resident_Evil_Veronica/,1,11
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,12,2381520,Unrecord,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2381520/Unrecord/,1,12
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,13,3751950,Assassin's Creed Black Flag Resynced,"Jul 9, 2026",$59.99,https://store.steampowered.com/app/3751950/Assassins_Creed_Black_Flag_Resynced/,1,13
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,14,4165890,Steam Frame,Coming soon,Free,https://store.steampowered.com/app/4165890/Steam_Frame/,1,14
0aae586f-b647-4fe7-9791-081f9756534f,2026-07-06T04:04:34.608985+00:00,15,3751260,The Blood of Dawnwalker,"Sep 2, 2026",$69.99,https://store.steampowered.com/app/3751260/The_Blood_of_Dawnwalker/,1,15
