snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,1,1422450,Deadlock,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1422450/Deadlock/,1,1
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,2,2719590,Light No Fire,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2719590/Light_No_Fire/,1,2
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,3,1774880,Blight: Survival,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1774880/Blight_Survival/,1,3
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,4,2769570,Fable,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2769570/Fable/,1,4
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,5,2109770,Kingmakers,Coming soon,Free,https://store.steampowered.com/app/2109770/Kingmakers/,1,5
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,6,2050420,ARK 2,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2050420/ARK_2/,1,6
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,7,4165910,Steam Machine,Coming soon,Free,https://store.steampowered.com/app/4165910/Steam_Machine/,1,7
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,8,1846700,Witchbrook,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/1846700/Witchbrook/,1,8
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,9,4199910,"Total War: WARHAMMER 40,000",To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4199910/Total_War_WARHAMMER_40000/,1,9
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,10,2381520,Unrecord,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2381520/Unrecord/,1,10
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,11,4165890,Steam Frame,Coming soon,Free,https://store.steampowered.com/app/4165890/Steam_Frame/,1,11
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,12,1297900,Gothic 1 Remake,"Jun 5, 2026",$49.99,https://store.steampowered.com/app/1297900/Gothic_1_Remake/,1,12
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,13,1757350,ILL,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1757350/ILL/,1,13
af997bd9-c343-4759-a13c-77b9fa6e7145,2026-05-29T04:10:20.063333+00:00,14,4115450,Phantom Blade Zero,"Sep 8, 2026",Unpriced (Coming Soon),https://store.steampowered.com/app/4115450/Phantom_Blade_Zero/,1,14
